date,temp_max,temp_min,snowfall_sum,precip_sum,windspeed_max,month,avalanche_closure,landslide_closure,aval_label_source,land_label_source,snowfall_3d,precip_3d,temp_min_3d,doy_sin,doy_cos,segment,elevation_m,slope_deg,aspect_deg,hazard_type
2020-01-25,-6.3975,-9.9475,0.0,0.0,8.557102,1,0,0,calendar,offseason,0.4199999999999982,0.6,-14.4975,0.4171936026123168,0.9088176373395029,Rohtang_Pass,3978,31,225,avalanche
2020-01-25,-6.3975,-9.9475,0.0,0.0,8.557102,1,0,0,calendar,offseason,0.4199999999999982,0.6,-14.4975,0.4171936026123168,0.9088176373395029,Khardung_La,5359,26,180,avalanche
2020-01-25,-6.3975,-9.9475,0.0,0.0,8.557102,1,0,0,calendar,offseason,0.4199999999999982,0.6,-14.4975,0.4171936026123168,0.9088176373395029,Manali,2050,12,90,landslide
2020-01-26,-7.5474997,-10.6975,0.0,0.0,10.041354,1,1,0,calendar,offseason,0.4199999999999982,0.6,-10.6975,0.4327755925504312,0.901501684131884,Leh_city,3524,3,180,landslide
2020-01-26,-7.5474997,-10.6975,0.0,0.0,10.041354,1,1,0,calendar,offseason,0.4199999999999982,0.6,-10.6975,0.4327755925504312,0.901501684131884,Zoji_La,3528,28,270,avalanche
2020-01-26,-7.5474997,-10.6975,0.0,0.0,10.041354,1,1,0,calendar,offseason,0.4199999999999982,0.6,-10.6975,0.4327755925504312,0.901501684131884,Rohtang_Pass,3978,31,225,avalanche
2020-01-26,-7.5474997,-10.6975,0.0,0.0,10.041354,1,1,0,calendar,offseason,0.4199999999999982,0.6,-10.6975,0.4327755925504312,0.901501684131884,Khardung_La,5359,26,180,avalanche
2020-01-26,-7.5474997,-10.6975,0.0,0.0,10.041354,1,1,0,calendar,offseason,0.4199999999999982,0.6,-10.6975,0.4327755925504312,0.901501684131884,Manali,2050,12,90,landslide
2020-01-27,-5.3975,-11.4475,0.35,0.5,10.495713,1,1,0,calendar,offseason,0.3499999999999982,0.5,-11.4475,0.4482293417404106,0.893918596519257,Leh_city,3524,3,180,landslide
2020-01-27,-5.3975,-11.4475,0.35,0.5,10.495713,1,1,0,calendar,offseason,0.3499999999999982,0.5,-11.4475,0.4482293417404106,0.893918596519257,Zoji_La,3528,28,270,avalanche
2020-01-27,-5.3975,-11.4475,0.35,0.5,10.495713,1,1,0,calendar,offseason,0.3499999999999982,0.5,-11.4475,0.4482293417404106,0.893918596519257,Rohtang_Pass,3978,31,225,avalanche
2020-01-27,-5.3975,-11.4475,0.35,0.5,10.495713,1,1,0,calendar,offseason,0.3499999999999982,0.5,-11.4475,0.4482293417404106,0.893918596519257,Khardung_La,5359,26,180,avalanche
2020-01-27,-5.3975,-11.4475,0.35,0.5,10.495713,1,1,0,calendar,offseason,0.3499999999999982,0.5,-11.4475,0.4482293417404106,0.893918596519257,Manali,2050,12,90,landslide
2020-01-28,-4.9475,-9.6975,0.91,1.3000001,8.766573,1,0,0,calendar,offseason,1.2599999999999982,1.8000001,-11.4475,0.4635502709028509,0.886070621534138,Leh_city,3524,3,180,landslide
2020-01-28,-4.9475,-9.6975,0.91,1.3000001,8.766573,1,0,0,calendar,offseason,1.2599999999999982,1.8000001,-11.4475,0.4635502709028509,0.886070621534138,Zoji_La,3528,28,270,avalanche
2020-01-28,-4.9475,-9.6975,0.91,1.3000001,8.766573,1,0,0,calendar,offseason,1.2599999999999982,1.8000001,-11.4475,0.4635502709028509,0.886070621534138,Rohtang_Pass,3978,31,225,avalanche
2020-01-28,-4.9475,-9.6975,0.91,1.3000001,8.766573,1,0,0,calendar,offseason,1.2599999999999982,1.8000001,-11.4475,0.4635502709028509,0.886070621534138,Khardung_La,5359,26,180,avalanche
2020-01-28,-4.9475,-9.6975,0.91,1.3000001,8.766573,1,0,0,calendar,offseason,1.2599999999999982,1.8000001,-11.4475,0.4635502709028509,0.886070621534138,Manali,2050,12,90,landslide
2020-01-29,-8.7975,-11.1975,0.28,0.4,5.815978,1,1,0,calendar,offseason,1.5399999999999983,2.2000001,-11.4475,0.47873384011578846,0.8779600847008882,Leh_city,3524,3,180,landslide
2020-01-29,-8.7975,-11.1975,0.28,0.4,5.815978,1,1,0,calendar,offseason,1.5399999999999983,2.2000001,-11.4475,0.47873384011578846,0.8779600847008882,Zoji_La,3528,28,270,avalanche
2020-01-29,-8.7975,-11.1975,0.28,0.4,5.815978,1,1,0,calendar,offseason,1.5399999999999983,2.2000001,-11.4475,0.47873384011578846,0.8779600847008882,Rohtang_Pass,3978,31,225,avalanche
2020-01-29,-8.7975,-11.1975,0.28,0.4,5.815978,1,1,0,calendar,offseason,1.5399999999999983,2.2000001,-11.4475,0.47873384011578846,0.8779600847008882,Khardung_La,5359,26,180,avalanche
2020-01-29,-8.7975,-11.1975,0.28,0.4,5.815978,1,1,0,calendar,offseason,1.5399999999999983,2.2000001,-11.4475,0.47873384011578846,0.8779600847008882,Manali,2050,12,90,landslide
2020-01-30,-8.6975,-12.3975,0.0,0.0,9.83268,1,0,0,calendar,offseason,1.1899999999999982,1.7000001,-12.3975,0.4937755501599772,0.869589389346611,Leh_city,3524,3,180,landslide
2020-01-30,-8.6975,-12.3975,0.0,0.0,9.83268,1,0,0,calendar,offseason,1.1899999999999982,1.7000001,-12.3975,0.4937755501599772,0.869589389346611,Zoji_La,3528,28,270,avalanche
2020-01-30,-8.6975,-12.3975,0.0,0.0,9.83268,1,0,0,calendar,offseason,1.1899999999999982,1.7000001,-12.3975,0.4937755501599772,0.869589389346611,Rohtang_Pass,3978,31,225,avalanche
2020-01-30,-8.6975,-12.3975,0.0,0.0,9.83268,1,0,0,calendar,offseason,1.1899999999999982,1.7000001,-12.3975,0.4937755501599772,0.869589389346611,Khardung_La,5359,26,180,avalanche
2020-01-30,-8.6975,-12.3975,0.0,0.0,9.83268,1,0,0,calendar,offseason,1.1899999999999982,1.7000001,-12.3975,0.4937755501599772,0.869589389346611,Manali,2050,12,90,landslide
2020-01-31,-9.9475,-11.7975,0.0,0.0,6.5693827,1,0,0,calendar,offseason,0.27999999999999825,0.4,-12.3975,0.5086709438521044,0.8609610158889944,Leh_city,3524,3,180,landslide
2020-01-31,-9.9475,-11.7975,0.0,0.0,6.5693827,1,0,0,calendar,offseason,0.27999999999999825,0.4,-12.3975,0.5086709438521044,0.8609610158889944,Zoji_La,3528,28,270,avalanche
2020-01-31,-9.9475,-11.7975,0.0,0.0,6.5693827,1,0,0,calendar,offseason,0.27999999999999825,0.4,-12.3975,0.5086709438521044,0.8609610158889944,Rohtang_Pass,3978,31,225,avalanche
2020-01-31,-9.9475,-11.7975,0.0,0.0,6.5693827,1,0,0,calendar,offseason,0.27999999999999825,0.4,-12.3975,0.5086709438521044,0.8609610158889944,Khardung_La,5359,26,180,avalanche
2020-01-31,-9.9475,-11.7975,0.0,0.0,6.5693827,1,0,0,calendar,offseason,0.27999999999999825,0.4,-12.3975,0.5086709438521044,0.8609610158889944,Manali,2050,12,90,landslide
2020-02-01,-8.2475,-12.7975,0.0,0.0,5.937272,2,1,0,calendar,offseason,0.0,0.0,-12.7975,0.5234156073655503,0.8520775211013093,Leh_city,3524,3,180,landslide
2020-02-01,-8.2475,-12.7975,0.0,0.0,5.937272,2,1,0,calendar,offseason,0.0,0.0,-12.7975,0.5234156073655503,0.8520775211013093,Zoji_La,3528,28,270,avalanche
2020-02-01,-8.2475,-12.7975,0.0,0.0,5.937272,2,1,0,calendar,offseason,0.0,0.0,-12.7975,0.5234156073655503,0.8520775211013093,Rohtang_Pass,3978,31,225,avalanche
2020-02-01,-8.2475,-12.7975,0.0,0.0,5.937272,2,1,0,calendar,offseason,0.0,0.0,-12.7975,0.5234156073655503,0.8520775211013093,Khardung_La,5359,26,180,avalanche
2020-02-01,-8.2475,-12.7975,0.0,0.0,5.937272,2,1,0,calendar,offseason,0.0,0.0,-12.7975,0.5234156073655503,0.8520775211013093,Manali,2050,12,90,landslide
2020-02-02,-7.8475,-10.7475,0.0,0.0,9.693296,2,0,0,calendar,offseason,0.0,0.0,-12.7975,0.5380051715382996,0.8429415373547828,Leh_city,3524,3,180,landslide
2020-02-02,-7.8475,-10.7475,0.0,0.0,9.693296,2,0,0,calendar,offseason,0.0,0.0,-12.7975,0.5380051715382996,0.8429415373547828,Zoji_La,3528,28,270,avalanche
2020-02-02,-7.8475,-10.7475,0.0,0.0,9.693296,2,0,0,calendar,offseason,0.0,0.0,-12.7975,0.5380051715382996,0.8429415373547828,Rohtang_Pass,3978,31,225,avalanche
2020-02-02,-7.8475,-10.7475,0.0,0.0,9.693296,2,0,0,calendar,offseason,0.0,0.0,-12.7975,0.5380051715382996,0.8429415373547828,Khardung_La,5359,26,180,avalanche
2020-02-02,-7.8475,-10.7475,0.0,0.0,9.693296,2,0,0,calendar,offseason,0.0,0.0,-12.7975,0.5380051715382996,0.8429415373547828,Manali,2050,12,90,landslide
2020-02-03,-7.3475,-11.3975,0.0,0.0,9.531505,2,0,0,calendar,offseason,0.0,0.0,-12.7975,0.5524353131676196,0.8335557718385699,Leh_city,3524,3,180,landslide
2020-02-03,-7.3475,-11.3975,0.0,0.0,9.531505,2,0,0,calendar,offseason,0.0,0.0,-12.7975,0.5524353131676196,0.8335557718385699,Zoji_La,3528,28,270,avalanche
2020-02-03,-7.3475,-11.3975,0.0,0.0,9.531505,2,0,0,calendar,offseason,0.0,0.0,-12.7975,0.5524353131676196,0.8335557718385699,Rohtang_Pass,3978,31,225,avalanche
2020-02-03,-7.3475,-11.3975,0.0,0.0,9.531505,2,0,0,calendar,offseason,0.0,0.0,-12.7975,0.5524353131676196,0.8335557718385699,Khardung_La,5359,26,180,avalanche
2020-02-03,-7.3475,-11.3975,0.0,0.0,9.531505,2,0,0,calendar,offseason,0.0,0.0,-12.7975,0.5524353131676196,0.8335557718385699,Manali,2050,12,90,landslide
2020-02-04,-6.2974997,-11.6975,0.0,0.0,8.209263,2,1,0,calendar,offseason,0.0,0.0,-11.6975,0.5667017562911176,0.8239230057575542,Leh_city,3524,3,180,landslide
2020-02-04,-6.2974997,-11.6975,0.0,0.0,8.209263,2,1,0,calendar,offseason,0.0,0.0,-11.6975,0.5667017562911176,0.8239230057575542,Zoji_La,3528,28,270,avalanche
2020-02-04,-6.2974997,-11.6975,0.0,0.0,8.209263,2,1,0,calendar,offseason,0.0,0.0,-11.6975,0.5667017562911176,0.8239230057575542,Rohtang_Pass,3978,31,225,avalanche
2020-02-04,-6.2974997,-11.6975,0.0,0.0,8.209263,2,1,0,calendar,offseason,0.0,0.0,-11.6975,0.5667017562911176,0.8239230057575542,Khardung_La,5359,26,180,avalanche
2020-02-04,-6.2974997,-11.6975,0.0,0.0,8.209263,2,1,0,calendar,offseason,0.0,0.0,-11.6975,0.5667017562911176,0.8239230057575542,Manali,2050,12,90,landslide
2020-02-05,-6.7475004,-9.5975,0.0,0.0,7.289445,2,0,0,calendar,offseason,0.0,0.0,-11.6975,0.5808002734538009,0.8140460935082178,Leh_city,3524,3,180,landslide
2020-02-05,-6.7475004,-9.5975,0.0,0.0,7.289445,2,0,0,calendar,offseason,0.0,0.0,-11.6975,0.5808002734538009,0.8140460935082178,Zoji_La,3528,28,270,avalanche
2020-02-05,-6.7475004,-9.5975,0.0,0.0,7.289445,2,0,0,calendar,offseason,0.0,0.0,-11.6975,0.5808002734538009,0.8140460935082178,Rohtang_Pass,3978,31,225,avalanche
2020-02-05,-6.7475004,-9.5975,0.0,0.0,7.289445,2,0,0,calendar,offseason,0.0,0.0,-11.6975,0.5808002734538009,0.8140460935082178,Khardung_La,5359,26,180,avalanche
2020-02-05,-6.7475004,-9.5975,0.0,0.0,7.289445,2,0,0,calendar,offseason,0.0,0.0,-11.6975,0.5808002734538009,0.8140460935082178,Manali,2050,12,90,landslide
2020-02-06,-7.8975,-12.1475,0.0,0.0,8.0899935,2,1,0,calendar,offseason,0.0,0.0,-12.1475,0.5947266869607634,0.8039279618328212,Leh_city,3524,3,180,landslide
2020-02-06,-7.8975,-12.1475,0.0,0.0,8.0899935,2,1,0,calendar,offseason,0.0,0.0,-12.1475,0.5947266869607634,0.8039279618328212,Zoji_La,3528,28,270,avalanche
2020-02-06,-7.8975,-12.1475,0.0,0.0,8.0899935,2,1,0,calendar,offseason,0.0,0.0,-12.1475,0.5947266869607634,0.8039279618328212,Rohtang_Pass,3978,31,225,avalanche
2020-02-06,-7.8975,-12.1475,0.0,0.0,8.0899935,2,1,0,calendar,offseason,0.0,0.0,-12.1475,0.5947266869607634,0.8039279618328212,Khardung_La,5359,26,180,avalanche
2020-02-06,-7.8975,-12.1475,0.0,0.0,8.0899935,2,1,0,calendar,offseason,0.0,0.0,-12.1475,0.5947266869607634,0.8039279618328212,Manali,2050,12,90,landslide
2020-02-07,-6.8975,-12.9975,0.0,0.0,6.618519,2,0,0,calendar,offseason,0.0,0.0,-12.9975,0.6084768701151261,0.7935716089521474,Leh_city,3524,3,180,landslide
2020-02-07,-6.8975,-12.9975,0.0,0.0,6.618519,2,0,0,calendar,offseason,0.0,0.0,-12.9975,0.6084768701151261,0.7935716089521474,Zoji_La,3528,28,270,avalanche
2020-02-07,-6.8975,-12.9975,0.0,0.0,6.618519,2,0,0,calendar,offseason,0.0,0.0,-12.9975,0.6084768701151261,0.7935716089521474,Rohtang_Pass,3978,31,225,avalanche
2020-02-07,-6.8975,-12.9975,0.0,0.0,6.618519,2,0,0,calendar,offseason,0.0,0.0,-12.9975,0.6084768701151261,0.7935716089521474,Khardung_La,5359,26,180,avalanche
2020-02-07,-6.8975,-12.9975,0.0,0.0,6.618519,2,0,0,calendar,offseason,0.0,0.0,-12.9975,0.6084768701151261,0.7935716089521474,Manali,2050,12,90,landslide
2020-02-08,-5.0475,-11.1975,0.0,0.0,4.5536795,2,1,0,calendar,offseason,0.0,0.0,-12.9975,0.6220467484408675,0.7829801036770629,Leh_city,3524,3,180,landslide
2020-02-08,-5.0475,-11.1975,0.0,0.0,4.5536795,2,1,0,calendar,offseason,0.0,0.0,-12.9975,0.6220467484408675,0.7829801036770629,Zoji_La,3528,28,270,avalanche
2020-02-08,-5.0475,-11.1975,0.0,0.0,4.5536795,2,1,0,calendar,offseason,0.0,0.0,-12.9975,0.6220467484408675,0.7829801036770629,Rohtang_Pass,3978,31,225,avalanche
2020-02-08,-5.0475,-11.1975,0.0,0.0,4.5536795,2,1,0,calendar,offseason,0.0,0.0,-12.9975,0.6220467484408675,0.7829801036770629,Khardung_La,5359,26,180,avalanche
2020-02-08,-5.0475,-11.1975,0.0,0.0,4.5536795,2,1,0,calendar,offseason,0.0,0.0,-12.9975,0.6220467484408675,0.7829801036770629,Manali,2050,12,90,landslide
2020-02-09,-3.5475001,-8.2975,0.0,0.0,6.28713,2,0,0,calendar,offseason,0.0,0.0,-12.9975,0.6354323008901774,0.7721565844991642,Leh_city,3524,3,180,landslide
2020-02-09,-3.5475001,-8.2975,0.0,0.0,6.28713,2,0,0,calendar,offseason,0.0,0.0,-12.9975,0.6354323008901774,0.7721565844991642,Zoji_La,3528,28,270,avalanche
2020-02-09,-3.5475001,-8.2975,0.0,0.0,6.28713,2,0,0,calendar,offseason,0.0,0.0,-12.9975,0.6354323008901774,0.7721565844991642,Rohtang_Pass,3978,31,225,avalanche
2020-02-09,-3.5475001,-8.2975,0.0,0.0,6.28713,2,0,0,calendar,offseason,0.0,0.0,-12.9975,0.6354323008901774,0.7721565844991642,Khardung_La,5359,26,180,avalanche
2020-02-09,-3.5475001,-8.2975,0.0,0.0,6.28713,2,0,0,calendar,offseason,0.0,0.0,-12.9975,0.6354323008901774,0.7721565844991642,Manali,2050,12,90,landslide
2020-02-10,-0.7975,-6.1475,0.0,0.0,9.449572,2,1,0,calendar,offseason,0.0,0.0,-11.1975,0.6486295610349814,0.7611042586607747,Leh_city,3524,3,180,landslide
2020-02-10,-0.7975,-6.1475,0.0,0.0,9.449572,2,1,0,calendar,offseason,0.0,0.0,-11.1975,0.6486295610349814,0.7611042586607747,Zoji_La,3528,28,270,avalanche
2020-02-10,-0.7975,-6.1475,0.0,0.0,9.449572,2,1,0,calendar,offseason,0.0,0.0,-11.1975,0.6486295610349814,0.7611042586607747,Rohtang_Pass,3978,31,225,avalanche
2020-02-10,-0.7975,-6.1475,0.0,0.0,9.449572,2,1,0,calendar,offseason,0.0,0.0,-11.1975,0.6486295610349814,0.7611042586607747,Khardung_La,5359,26,180,avalanche
2020-02-10,-0.7975,-6.1475,0.0,0.0,9.449572,2,1,0,calendar,offseason,0.0,0.0,-11.1975,0.6486295610349814,0.7611042586607747,Manali,2050,12,90,landslide
2020-02-11,1.0025,-4.1975,0.7,0.9,7.754637,2,1,0,calendar,offseason,0.6999999999999982,0.9,-8.2975,0.6616346182422783,0.7498264012045686,Leh_city,3524,3,180,landslide
2020-02-11,1.0025,-4.1975,0.7,0.9,7.754637,2,1,0,calendar,offseason,0.6999999999999982,0.9,-8.2975,0.6616346182422783,0.7498264012045686,Zoji_La,3528,28,270,avalanche
2020-02-11,1.0025,-4.1975,0.7,0.9,7.754637,2,1,0,calendar,offseason,0.6999999999999982,0.9,-8.2975,0.6616346182422783,0.7498264012045686,Rohtang_Pass,3978,31,225,avalanche
2020-02-11,1.0025,-4.1975,0.7,0.9,7.754637,2,1,0,calendar,offseason,0.6999999999999982,0.9,-8.2975,0.6616346182422783,0.7498264012045686,Khardung_La,5359,26,180,avalanche
2020-02-11,1.0025,-4.1975,0.7,0.9,7.754637,2,1,0,calendar,offseason,0.6999999999999982,0.9,-8.2975,0.6616346182422783,0.7498264012045686,Manali,2050,12,90,landslide
2020-02-12,2.4025002,-2.8975,2.2400002,3.3,10.8955765,2,0,0,calendar,offseason,2.9400001999999983,4.2,-6.1475,0.6744436188329455,0.7383263540031065,Leh_city,3524,3,180,landslide
2020-02-12,2.4025002,-2.8975,2.2400002,3.3,10.8955765,2,0,0,calendar,offseason,2.9400001999999983,4.2,-6.1475,0.6744436188329455,0.7383263540031065,Zoji_La,3528,28,270,avalanche
2020-02-12,2.4025002,-2.8975,2.2400002,3.3,10.8955765,2,0,0,calendar,offseason,2.9400001999999983,4.2,-6.1475,0.6744436188329455,0.7383263540031065,Rohtang_Pass,3978,31,225,avalanche
2020-02-12,2.4025002,-2.8975,2.2400002,3.3,10.8955765,2,0,0,calendar,offseason,2.9400001999999983,4.2,-6.1475,0.6744436188329455,0.7383263540031065,Khardung_La,5359,26,180,avalanche
2020-02-12,2.4025002,-2.8975,2.2400002,3.3,10.8955765,2,0,0,calendar,offseason,2.9400001999999983,4.2,-6.1475,0.6744436188329455,0.7383263540031065,Manali,2050,12,90,landslide
2020-02-13,-0.59749997,-5.5975,0.0,0.0,9.19939,2,1,0,calendar,offseason,2.9400001999999983,4.199999999999999,-5.5975,0.6870527672236669,0.7266075247685656,Leh_city,3524,3,180,landslide
2020-02-13,-0.59749997,-5.5975,0.0,0.0,9.19939,2,1,0,calendar,offseason,2.9400001999999983,4.199999999999999,-5.5975,0.6870527672236669,0.7266075247685656,Zoji_La,3528,28,270,avalanche
2020-02-13,-0.59749997,-5.5975,0.0,0.0,9.19939,2,1,0,calendar,offseason,2.9400001999999983,4.199999999999999,-5.5975,0.6870527672236669,0.7266075247685656,Rohtang_Pass,3978,31,225,avalanche
2020-02-13,-0.59749997,-5.5975,0.0,0.0,9.19939,2,1,0,calendar,offseason,2.9400001999999983,4.199999999999999,-5.5975,0.6870527672236669,0.7266075247685656,Khardung_La,5359,26,180,avalanche
2020-02-13,-0.59749997,-5.5975,0.0,0.0,9.19939,2,1,0,calendar,offseason,2.9400001999999983,4.199999999999999,-5.5975,0.6870527672236669,0.7266075247685656,Manali,2050,12,90,landslide
2020-02-14,-0.6974999,-5.5975,0.0,0.0,10.086427,2,1,0,calendar,offseason,2.240000199999998,3.3,-5.5975,0.699458327051647,0.714673386042961,Leh_city,3524,3,180,landslide
2020-02-14,-0.6974999,-5.5975,0.0,0.0,10.086427,2,1,0,calendar,offseason,2.240000199999998,3.3,-5.5975,0.699458327051647,0.714673386042961,Zoji_La,3528,28,270,avalanche
2020-02-14,-0.6974999,-5.5975,0.0,0.0,10.086427,2,1,0,calendar,offseason,2.240000199999998,3.3,-5.5975,0.699458327051647,0.714673386042961,Rohtang_Pass,3978,31,225,avalanche
2020-02-14,-0.6974999,-5.5975,0.0,0.0,10.086427,2,1,0,calendar,offseason,2.240000199999998,3.3,-5.5975,0.699458327051647,0.714673386042961,Khardung_La,5359,26,180,avalanche
2020-02-14,-0.6974999,-5.5975,0.0,0.0,10.086427,2,1,0,calendar,offseason,2.240000199999998,3.3,-5.5975,0.699458327051647,0.714673386042961,Manali,2050,12,90,landslide
2020-02-15,-0.6474999,-5.0975,0.0,0.0,9.47012,2,0,0,calendar,offseason,0.0,0.0,-5.5975,0.7116566222817746,0.7025274741691571,Leh_city,3524,3,180,landslide
2020-02-15,-0.6474999,-5.0975,0.0,0.0,9.47012,2,0,0,calendar,offseason,0.0,0.0,-5.5975,0.7116566222817746,0.7025274741691571,Zoji_La,3528,28,270,avalanche
2020-02-15,-0.6474999,-5.0975,0.0,0.0,9.47012,2,0,0,calendar,offseason,0.0,0.0,-5.5975,0.7116566222817746,0.7025274741691571,Rohtang_Pass,3978,31,225,avalanche
2020-02-15,-0.6474999,-5.0975,0.0,0.0,9.47012,2,0,0,calendar,offseason,0.0,0.0,-5.5975,0.7116566222817746,0.7025274741691571,Khardung_La,5359,26,180,avalanche
2020-02-15,-0.6474999,-5.0975,0.0,0.0,9.47012,2,0,0,calendar,offseason,0.0,0.0,-5.5975,0.7116566222817746,0.7025274741691571,Manali,2050,12,90,landslide
2020-02-16,-2.9475002,-6.4475,0.0,0.0,5.2416787,2,0,0,calendar,offseason,0.0,0.0,-6.4475,0.7236440382959124,0.6901733882429719,Leh_city,3524,3,180,landslide
2020-02-16,-2.9475002,-6.4475,0.0,0.0,5.2416787,2,0,0,calendar,offseason,0.0,0.0,-6.4475,0.7236440382959124,0.6901733882429719,Zoji_La,3528,28,270,avalanche
2020-02-16,-2.9475002,-6.4475,0.0,0.0,5.2416787,2,0,0,calendar,offseason,0.0,0.0,-6.4475,0.7236440382959124,0.6901733882429719,Rohtang_Pass,3978,31,225,avalanche
2020-02-16,-2.9475002,-6.4475,0.0,0.0,5.2416787,2,0,0,calendar,offseason,0.0,0.0,-6.4475,0.7236440382959124,0.6901733882429719,Khardung_La,5359,26,180,avalanche
2020-02-16,-2.9475002,-6.4475,0.0,0.0,5.2416787,2,0,0,calendar,offseason,0.0,0.0,-6.4475,0.7236440382959124,0.6901733882429719,Manali,2050,12,90,landslide
2020-02-17,-1.5975,-6.3975,0.0,0.0,7.6367526,2,1,0,calendar,offseason,0.0,0.0,-6.4475,0.7354170229639855,0.677614789046689,Leh_city,3524,3,180,landslide
2020-02-17,-1.5975,-6.3975,0.0,0.0,7.6367526,2,1,0,calendar,offseason,0.0,0.0,-6.4475,0.7354170229639855,0.677614789046689,Zoji_La,3528,28,270,avalanche
2020-02-17,-1.5975,-6.3975,0.0,0.0,7.6367526,2,1,0,calendar,offseason,0.0,0.0,-6.4475,0.7354170229639855,0.677614789046689,Rohtang_Pass,3978,31,225,avalanche
2020-02-17,-1.5975,-6.3975,0.0,0.0,7.6367526,2,1,0,calendar,offseason,0.0,0.0,-6.4475,0.7354170229639855,0.677614789046689,Khardung_La,5359,26,180,avalanche
2020-02-17,-1.5975,-6.3975,0.0,0.0,7.6367526,2,1,0,calendar,offseason,0.0,0.0,-6.4475,0.7354170229639855,0.677614789046689,Manali,2050,12,90,landslide
2020-02-18,-1.5975,-7.0975,0.84,1.2,10.30883,2,1,0,calendar,offseason,0.8399999999999982,1.2,-7.0975,0.7469720876965552,0.6648553979642865,Leh_city,3524,3,180,landslide
2020-02-18,-1.5975,-7.0975,0.84,1.2,10.30883,2,1,0,calendar,offseason,0.8399999999999982,1.2,-7.0975,0.7469720876965552,0.6648553979642865,Zoji_La,3528,28,270,avalanche
2020-02-18,-1.5975,-7.0975,0.84,1.2,10.30883,2,1,0,calendar,offseason,0.8399999999999982,1.2,-7.0975,0.7469720876965552,0.6648553979642865,Rohtang_Pass,3978,31,225,avalanche
2020-02-18,-1.5975,-7.0975,0.84,1.2,10.30883,2,1,0,calendar,offseason,0.8399999999999982,1.2,-7.0975,0.7469720876965552,0.6648553979642865,Khardung_La,5359,26,180,avalanche
2020-02-18,-1.5975,-7.0975,0.84,1.2,10.30883,2,1,0,calendar,offseason,0.8399999999999982,1.2,-7.0975,0.7469720876965552,0.6648553979642865,Manali,2050,12,90,landslide
2020-02-19,-1.3974999,-7.5975,0.56,0.8000001,8.587338,2,1,0,calendar,offseason,1.3999999999999981,2.0000001,-7.5975,0.7583058084785624,0.6518989958787126,Leh_city,3524,3,180,landslide
2020-02-19,-1.3974999,-7.5975,0.56,0.8000001,8.587338,2,1,0,calendar,offseason,1.3999999999999981,2.0000001,-7.5975,0.7583058084785624,0.6518989958787126,Zoji_La,3528,28,270,avalanche
2020-02-19,-1.3974999,-7.5975,0.56,0.8000001,8.587338,2,1,0,calendar,offseason,1.3999999999999981,2.0000001,-7.5975,0.7583058084785624,0.6518989958787126,Rohtang_Pass,3978,31,225,avalanche
2020-02-19,-1.3974999,-7.5975,0.56,0.8000001,8.587338,2,1,0,calendar,offseason,1.3999999999999981,2.0000001,-7.5975,0.7583058084785624,0.6518989958787126,Khardung_La,5359,26,180,avalanche
2020-02-19,-1.3974999,-7.5975,0.56,0.8000001,8.587338,2,1,0,calendar,offseason,1.3999999999999981,2.0000001,-7.5975,0.7583058084785624,0.6518989958787126,Manali,2050,12,90,landslide
2020-02-20,-1.2975,-8.3475,0.0,0.0,8.78872,2,1,0,calendar,offseason,1.3999999999999981,2.0000001,-8.3475,0.7694148268839378,0.6387494220515272,Leh_city,3524,3,180,landslide
2020-02-20,-1.2975,-8.3475,0.0,0.0,8.78872,2,1,0,calendar,offseason,1.3999999999999981,2.0000001,-8.3475,0.7694148268839378,0.6387494220515272,Zoji_La,3528,28,270,avalanche
2020-02-20,-1.2975,-8.3475,0.0,0.0,8.78872,2,1,0,calendar,offseason,1.3999999999999981,2.0000001,-8.3475,0.7694148268839378,0.6387494220515272,Rohtang_Pass,3978,31,225,avalanche
2020-02-20,-1.2975,-8.3475,0.0,0.0,8.78872,2,1,0,calendar,offseason,1.3999999999999981,2.0000001,-8.3475,0.7694148268839378,0.6387494220515272,Khardung_La,5359,26,180,avalanche
2020-02-20,-1.2975,-8.3475,0.0,0.0,8.78872,2,1,0,calendar,offseason,1.3999999999999981,2.0000001,-8.3475,0.7694148268839378,0.6387494220515272,Manali,2050,12,90,landslide
2020-02-21,-4.5475,-7.5474997,0.0,0.0,5.6002855,2,1,0,calendar,offseason,0.5599999999999983,0.8000001,-8.3475,0.7802958510707755,0.6254105729852464,Leh_city,3524,3,180,landslide
2020-02-21,-4.5475,-7.5474997,0.0,0.0,5.6002855,2,1,0,calendar,offseason,0.5599999999999983,0.8000001,-8.3475,0.7802958510707755,0.6254105729852464,Zoji_La,3528,28,270,avalanche
2020-02-21,-4.5475,-7.5474997,0.0,0.0,5.6002855,2,1,0,calendar,offseason,0.5599999999999983,0.8000001,-8.3475,0.7802958510707755,0.6254105729852464,Rohtang_Pass,3978,31,225,avalanche
2020-02-21,-4.5475,-7.5474997,0.0,0.0,5.6002855,2,1,0,calendar,offseason,0.5599999999999983,0.8000001,-8.3475,0.7802958510707755,0.6254105729852464,Khardung_La,5359,26,180,avalanche
2020-02-21,-4.5475,-7.5474997,0.0,0.0,5.6002855,2,1,0,calendar,offseason,0.5599999999999983,0.8000001,-8.3475,0.7802958510707755,0.6254105729852464,Manali,2050,12,90,landslide
